,canonized_url,date,original_url,mime_type,response_code,old_checksum,length
526,"com,twitter)/potus44",20171112035717,https://twitter.com/POTUS44,text/html,200,BKAHIVQFKUDYUZO2IDZ6KICDI3M4JW3M,47995
527,"com,twitter)/potus44",20171112094903,https://twitter.com/POTUS44,text/html,200,5FZD3F5U6XV3I4UB2YD7BOLRYICZXYW3,47941
528,"com,twitter)/potus44",20171113041343,https://twitter.com/POTUS44,text/html,200,LDPLWEMEG24LFQYTVWYUUBNXJRTU7WV7,48027
529,"com,twitter)/potus44",20171114042045,https://twitter.com/POTUS44,text/html,200,AQTQRH7WOOGAE6Y2X2SJSJ4EDVXEIZXL,48806
530,"com,twitter)/potus44",20171115030355,https://twitter.com/POTUS44,text/html,200,WXEFJOINA4RD3KU3QDMNAGJQGV4GBA55,48860
531,"com,twitter)/potus44",20171116072250,https://twitter.com/POTUS44,text/html,200,3GR36CCYNV2E3LTCH3OMF26GOZ44VNBT,48990
532,"com,twitter)/potus44",20171117052039,https://twitter.com/POTUS44,text/html,200,QDFU63TQ77VPQ4V7665DE6YUYFVCSAD6,49662
533,"com,twitter)/potus44",20171118060845,https://twitter.com/POTUS44,text/html,200,7F4X2KRBJURKKQQO52VYNEQ7RXSN2HL5,49622
534,"com,twitter)/potus44",20171118122257,http://twitter.com/potus44,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,556
535,"com,twitter)/potus44",20171118122258,https://twitter.com/potus44,text/html,200,NMPTGFPRMXM6E2RX7LRFYQ4OTRF2EQTY,50045
536,"com,twitter)/potus44",20171119054203,https://twitter.com/POTUS44,text/html,200,SFG6P4PSZHNS22NLNP3HJR522ORP4P7A,49320
537,"com,twitter)/potus44",20171120030410,https://twitter.com/POTUS44,text/html,200,3OZWKJADMZE2OE3NMPDI2EVQMJQOGMML,49072
538,"com,twitter)/potus44",20171121052740,https://twitter.com/POTUS44,text/html,200,PLXVKYXEDY7AQTH4TJMFGI3LZUXMZQOK,49095
539,"com,twitter)/potus44",20171122003805,http://twitter.com/POTUS44,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,514
540,"com,twitter)/potus44",20171122003808,https://twitter.com/POTUS44,text/html,200,YOYVXP2HPMUN4RGJNCD6Y2X4NUM2IEWP,49125
541,"com,twitter)/potus44",20171122035259,https://twitter.com/POTUS44,text/html,200,UJVGYMCLUB7WULT2FUERN4KMICJOUIVC,49247
542,"com,twitter)/potus44",20171123021753,https://twitter.com/POTUS44,text/html,200,PIU3IB6W4AJ6STSJ6WTLKGVJ532LFASK,49226
543,"com,twitter)/potus44",20171123142532,https://twitter.com/potus44,text/html,200,WM7KCJTV6KOUYWG5OZM2KAXH72WQDUDG,52069
544,"com,twitter)/potus44",20171124032500,https://twitter.com/POTUS44,text/html,200,AIXQUFVY37P37JWAQ5ZJ4P46MVAVLXTF,49232
545,"com,twitter)/potus44",20171124142451,https://twitter.com/potus44,text/html,200,XHYB276OY5FLQD5VKL4MB74PRAGAOTJW,52009
546,"com,twitter)/potus44",20171125054713,https://twitter.com/POTUS44,text/html,200,QENBXA2AWXACJKN5OGS6Y5QNLPNGK6DM,49138
547,"com,twitter)/potus44",20171125222242,https://twitter.com/POTUS44,text/html,200,Q5BGM775WAUJSPGRPYFIQG5Y5726K42T,50735
548,"com,twitter)/potus44",20171126022546,https://twitter.com/POTUS44,text/html,200,FDIMPYBTOLSOG6UNJPBA5DSHDZTGN5AE,49092
549,"com,twitter)/potus44",20171127042308,https://twitter.com/POTUS44,text/html,200,X3TBVISGOZF4VHZ6BDNDULTLZPIMEB6A,49416
550,"com,twitter)/potus44",20171128043530,https://twitter.com/POTUS44,text/html,200,CCE4EBUSWTQ4IEJ7XVAXVCN5TFTDVK2Z,49472
551,"com,twitter)/potus44",20171129061033,https://twitter.com/POTUS44,text/html,200,LBQTVVMRFPUR3ADVQK6RQGYI4Y7KBWWJ,50099
552,"com,twitter)/potus44",20171130030656,https://twitter.com/POTUS44,text/html,200,Z4EVY6A5KWQGITXNHVCK4HESP753OOJD,49997
553,"com,twitter)/potus44",20171201054858,https://twitter.com/POTUS44,text/html,200,XRXRBKHXDS2C5CGKDCA5PX6D7B2UJZ3M,48857
554,"com,twitter)/potus44",20171202033753,https://twitter.com/POTUS44,text/html,200,RSXRJ4ILHVYS43SO7ZC7RWVA5BJAMR3N,48605
555,"com,twitter)/potus44",20171203051446,https://twitter.com/POTUS44,text/html,200,WQLRHXPGT6ZKPAGHGNVP6K4XM3B5BKYJ,48599
556,"com,twitter)/potus44",20171204035112,https://twitter.com/POTUS44,text/html,200,BIVPFB2EMW2OYKIQGTGRTBXOZQONN5Q7,48490
557,"com,twitter)/potus44",20171205074828,https://twitter.com/potus44,text/html,200,AFGVR5WLUMDOBXRS3XL3HVXDH45Z6GN2,53229
558,"com,twitter)/potus44",20171208214131,https://twitter.com/potus44,text/html,200,GDX2UXNNRWESNRRXXRKOVPGER37VAJ7S,55047
559,"com,twitter)/potus44",20171210182625,https://twitter.com/potus44,text/html,200,YSUPS5HM7PJJSCUWRPIFVSWO5G67JRHO,55934
560,"com,twitter)/potus44",20171211182006,https://twitter.com/potus44,text/html,200,J4AQQIIJCCMX3GSAD5RHJBIKWIKBFILZ,56119
561,"com,twitter)/potus44",20171223033544,https://twitter.com/potus44,text/html,200,BVY4I4VUMABXUXMA5VPVFUUOMLNSE3CR,55238
562,"com,twitter)/potus44",20171229080429,https://twitter.com/POTUS44,text/html,200,3X6LOCQH76ROMN2MJ7UBPPS52LMA4RKN,51049
563,"com,twitter)/potus44",20171230040906,https://twitter.com/POTUS44,text/html,200,LO7ITHXY3BA6ETXR2HCDG2PLIGKKSB4Y,51014
564,"com,twitter)/potus44",20171231043200,https://twitter.com/POTUS44,text/html,200,DU2KI4TII47SQMLPDCHWMDTTBCUCIECT,50784
565,"com,twitter)/potus44",20180101015659,https://twitter.com/POTUS44,text/html,200,G6GUBMDKNQB4RLG66RQIFUPSKJV5HPAF,49569
566,"com,twitter)/potus44",20180102035520,https://twitter.com/POTUS44,text/html,200,VXX2IBF4FY6JOJV3RTDWNTNYDJNKK4GV,47654
567,"com,twitter)/potus44",20180103121915,https://twitter.com/POTUS44,text/html,200,S4ONZXTK23V6TJGH3IPATRWFVIJERLG5,47758
568,"com,twitter)/potus44",20180104041514,https://twitter.com/POTUS44,text/html,200,E33WVRUIKLYYLFLUYLIL76TXXOQRE7T7,47582
569,"com,twitter)/potus44",20180106023418,https://twitter.com/POTUS44,text/html,200,S7GQ3CNAPSKCIQWQXC6IGCIQREPN3WFF,45542
570,"com,twitter)/potus44",20180107041006,https://twitter.com/POTUS44,text/html,200,A6VTG7M3I4ZZZIEF6UOGLHKEWXO4CVGR,45362
571,"com,twitter)/potus44",20180107162706,https://twitter.com/POTUS44,text/html,200,TJNALE7HCERN2HBMGFA633K2BCZNHLCA,46210
572,"com,twitter)/potus44",20180108061442,https://twitter.com/POTUS44,text/html,200,EOGG454USSL5VSHLSXEFG5LRUC3OMFTZ,44089
573,"com,twitter)/potus44",20180109021539,https://twitter.com/POTUS44,text/html,200,PDV72BETDAHPUZU4I4EKORBZNLGBY2IN,44235
574,"com,twitter)/potus44",20180110040119,https://twitter.com/POTUS44,text/html,200,O7XV6GZ434I6SOAOIARJY6SS3RVUXDYK,44120
575,"com,twitter)/potus44",20180111042537,https://twitter.com/POTUS44,text/html,200,P6JM64PPH32FBVL6Q4KTOCFUCNHWUWER,44155
576,"com,twitter)/potus44",20180112035946,https://twitter.com/POTUS44,text/html,200,DDHCL6UCTFF52QXGA4LYQAAN7TO7QFYU,44488
577,"com,twitter)/potus44",20180113053742,https://twitter.com/POTUS44,text/html,200,LOWPM5MM4GP2RGIOUH4VXHTRRGT2RELS,44230
578,"com,twitter)/potus44",20180114041227,https://twitter.com/POTUS44,text/html,200,CPK42DODYMFCRRSRJ3UXK7BK4DHNVF56,44291
579,"com,twitter)/potus44",20180115065014,https://twitter.com/POTUS44,text/html,200,MSRW27M5BQFQCAP3F2OHN6ZWPSYLZIMY,44521
580,"com,twitter)/potus44",20180116051946,https://twitter.com/POTUS44,text/html,200,SQHFLM3WIYNTMDPQZXHYRZXRFM4Q5WND,44284
581,"com,twitter)/potus44",20180117063300,https://twitter.com/POTUS44,text/html,200,PHRTOOUUKYOL7G4QTLIAEKP5XKBO2LUQ,44178
582,"com,twitter)/potus44",20180118034339,https://twitter.com/POTUS44,text/html,200,NUQO6UGJOGHWADFS2ADE2WWG7VGBCFLE,44133
583,"com,twitter)/potus44",20180119060623,https://twitter.com/POTUS44,text/html,200,KN75RYRDUURR53R7VKCMI2HTZWCBAPGD,44765
584,"com,twitter)/potus44",20180120062941,https://twitter.com/POTUS44,text/html,200,ARR2L5DPIFOBQZ23ZCZX2YFOQ3XYUPCU,44742
585,"com,twitter)/potus44",20180121044749,https://twitter.com/POTUS44,text/html,200,A5K2T3P3MYEB4CCFA24A3V4J2E5Q75HM,44978
586,"com,twitter)/potus44",20180122051611,https://twitter.com/POTUS44,text/html,200,EPIRCLGANOGN5TEEZH44ZUWEW4GTBGWT,44865
587,"com,twitter)/potus44",20180123042308,https://twitter.com/POTUS44,text/html,200,MD7HEJF5ORUKEQVJOBRFQR3HIMZBRNRZ,44965
588,"com,twitter)/potus44",20180124055947,https://twitter.com/POTUS44,text/html,200,MMBBMEZI4CRSJUBDUE3XEVYTKZLKF4J3,45183
589,"com,twitter)/potus44",20180125112239,https://twitter.com/POTUS44,text/html,200,S4SG5H4PM2DDZCU7QYY3EIUVXD2Q3AGA,45462
590,"com,twitter)/potus44",20180127072612,https://twitter.com/POTUS44,text/html,200,BXRV4BJIJZOFVEGUYH7525DMQ5VSBY6Z,45764
591,"com,twitter)/potus44",20180128050152,https://twitter.com/POTUS44,text/html,200,5BTWITYDS4DT3I452EVO4WRKLOEQWDCG,45757
592,"com,twitter)/potus44",20180129042149,https://twitter.com/POTUS44,text/html,200,3DUJG5VK7G4NB5I73ZIMM7J5CB5ALWW7,45459
593,"com,twitter)/potus44",20180130061426,https://twitter.com/POTUS44,text/html,200,2UB2WIKGI4XNRNA7BVDCROUMC6DBPGKR,45437
594,"com,twitter)/potus44",20180131084603,https://twitter.com/POTUS44,text/html,200,SOROKEKAIOGY4BIWZJIMPY3B3IK3OWR2,45408
595,"com,twitter)/potus44",20180201055647,https://twitter.com/POTUS44,text/html,200,YSQQDQZSVYKCBP5LT5B6IHGG52GTEDJA,45527
596,"com,twitter)/potus44",20180202055801,https://twitter.com/POTUS44,text/html,200,35MZTKTS3VU4TCJBGEZAEQKVWOM2KHTT,45536
597,"com,twitter)/potus44",20180203091638,https://twitter.com/POTUS44,text/html,200,ZEUYINUDOF4TZFIOGYKV3LFJHVEUVB4D,45486
598,"com,twitter)/potus44",20180204050520,https://twitter.com/POTUS44,text/html,200,NCTHAJLOPEKLVITOW5BJV7NIEPKVMZVZ,45501
599,"com,twitter)/potus44",20180205030802,https://twitter.com/POTUS44,text/html,200,VCB7CS4N4TSC3XUXL5UGQ4W4OKRIMQRQ,47763
600,"com,twitter)/potus44",20180205060521,https://twitter.com/POTUS44,text/html,200,MRP44SZS5LUFGCXYM2FOTZACZDPNI4ID,47723
601,"com,twitter)/potus44",20180206055734,https://twitter.com/POTUS44,text/html,200,GJ3U7VNM5HIYUMT4HOHMRMNWMIWYZKMR,47792
602,"com,twitter)/potus44",20180207090206,https://twitter.com/POTUS44,text/html,200,6HTBMXVSYZQ3YEMZU6CCSLIUUAP4X6VG,47790
603,"com,twitter)/potus44",20180208060200,https://twitter.com/POTUS44,text/html,200,O7ED6PTTDBTA6MH6CWWXGGURSC7DKA5G,47965
604,"com,twitter)/potus44",20180208161252,https://twitter.com/potus44,text/html,200,O2AN7AGVYSEZVGTGYK7XAM6QRQAAQNI7,48336
605,"com,twitter)/potus44",20180209030323,https://twitter.com/POTUS44,text/html,200,WQXUS7FERABFRI3U5SLNYIALKOKYWCDM,51364
606,"com,twitter)/potus44",20180210135519,https://twitter.com/POTUS44,text/html,200,4UFAYIYQVQVBOKQJPVNBK3TFKREEEK5U,51788
607,"com,twitter)/potus44",20180211021655,https://twitter.com/POTUS44,text/html,200,QVU77JEO7QSLPDTVUG5OE3HDYIKAIISG,51476
608,"com,twitter)/potus44",20180212030501,https://twitter.com/POTUS44,text/html,200,L5W6Z7OMAOCIQKSAU7OHI3YYSNT57ZW5,51604
609,"com,twitter)/potus44",20180213043935,https://twitter.com/POTUS44,text/html,200,3FVQKXOOGFGGKQJXBRTXKSQDPCQGJ5JK,51643
610,"com,twitter)/potus44",20180214042612,https://twitter.com/POTUS44,text/html,200,VN2J7RULEJB5OG2MLCPMRCKFBCORWXE2,51698
611,"com,twitter)/potus44",20180215033252,https://twitter.com/POTUS44,text/html,200,ZX5ZRFAQQLZ4HTBCMLU5QGZXBKFYKXXD,51331
612,"com,twitter)/potus44",20180216083820,https://twitter.com/POTUS44,text/html,200,DDVGUE4KBQ6FJYYJTBGVJCBMJKAIRV3U,51867
613,"com,twitter)/potus44",20180216112851,http://twitter.com/POTUS44,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,403
614,"com,twitter)/potus44",20180216112852,https://twitter.com/POTUS44,text/html,200,KUTXOGXW4FVXEERS3RTPRVXSZGLWTXPN,51836
615,"com,twitter)/potus44",20180217043941,https://twitter.com/POTUS44,text/html,200,XP7XVVTSAPRXE4YJBP4LWQ36E3IYD2GF,51553
616,"com,twitter)/potus44",20180217185002,https://twitter.com/potus44,text/html,200,ZSZ7HS7HPTFAMD2H5VLSUE4HDGEZ7ZTN,51359
617,"com,twitter)/potus44",20180218062125,https://twitter.com/POTUS44,text/html,200,XLWM3B2NBIO2DBDHWBNUUQ3LE4P34LT6,51419
618,"com,twitter)/potus44",20180219045549,https://twitter.com/POTUS44,text/html,200,3MWOFCQQKIHX55XC2YOJPT6HC2FS6HJ2,51412
619,"com,twitter)/potus44",20180220083331,https://twitter.com/POTUS44,text/html,200,3SHCZMM4SDK7OSWUOH5T6TUPD3GPSCPQ,50928
620,"com,twitter)/potus44",20180221075848,https://twitter.com/POTUS44,text/html,200,K2YZV4WSUNWU7BP7NP7GWEWSHZYPWVRR,50699
621,"com,twitter)/potus44",20180222064218,https://twitter.com/POTUS44,text/html,200,FXBWHNIOV2UUNGGSQW4XI3YOZ4GSUNCP,51270
622,"com,twitter)/potus44",20180223055836,https://twitter.com/POTUS44,text/html,200,GLYKGHEDYDDC2OA2U2Z2DAASTOFRRKLP,50903
623,"com,twitter)/potus44",20180224060502,https://twitter.com/POTUS44,text/html,200,H52JY7JDCY6MRHA5MOQD33L6XCLMIEI2,50844
624,"com,twitter)/potus44",20180225041504,https://twitter.com/POTUS44,text/html,200,NYJU6PN7XIJ23M4WOATHHFF6Y34NPIG6,51042
625,"com,twitter)/potus44",20180226041441,https://twitter.com/POTUS44,text/html,200,YJRO3AF3EOBOYQN5IBCSD4L2IOABB7BD,50481
626,"com,twitter)/potus44",20180227041736,https://twitter.com/POTUS44,text/html,200,MRWIUCXOPF5XVWBGOU2SP4DCIKXFG6WF,47283
627,"com,twitter)/potus44",20180228072619,https://twitter.com/POTUS44,text/html,200,QC6N2H32Y5SAXVEYODEDO3IBD6RHTFJ6,47155
628,"com,twitter)/potus44",20180301062335,https://twitter.com/POTUS44,text/html,200,2CMOKCEFU3IR3S27UO7NBKJDG7F34FIY,47654
629,"com,twitter)/potus44",20180302052026,https://twitter.com/POTUS44,text/html,200,QWGZHGBHGJOIGPKKMGDLSC3R6HGCF363,46370
630,"com,twitter)/potus44",20180303081514,https://twitter.com/POTUS44,text/html,200,Q4ABPEB64YTRBCMZJLDPNCZ4SMK6WDNX,46834
631,"com,twitter)/potus44",20180304025506,https://twitter.com/POTUS44,text/html,200,4OOE5PUEJAHF2WW6CSP6RP2JRPGEPJ46,47064
632,"com,twitter)/potus44",20180305045239,https://twitter.com/POTUS44,text/html,200,POVRJ2DB6ZY7ZIX4NS2QV4WAKR7F5JN7,46744
633,"com,twitter)/potus44",20180306054321,https://twitter.com/POTUS44,text/html,200,O4QSHBJCRM4SK5FRKPEOAFKQRCMA5Z67,46812
634,"com,twitter)/potus44",20180307042101,https://twitter.com/POTUS44,text/html,200,B4PXDMOU7QXXLFIKEKVIICL2MOOXALGT,47053
635,"com,twitter)/potus44",20180308042639,https://twitter.com/POTUS44,text/html,200,G5O4TKCGR6IVD3ALLRV2S3ABMFUJZ23X,51245
636,"com,twitter)/potus44",20180309045354,https://twitter.com/POTUS44,text/html,200,STRHEYXRWBGM5IGLADXGLES6K7GR2KUL,51408
637,"com,twitter)/potus44",20180310094359,https://twitter.com/POTUS44,text/html,200,Z2LOHTD2VDCRC2UU4PZSUPURWVMVY5U7,51632
638,"com,twitter)/potus44",20180311054537,https://twitter.com/POTUS44,text/html,200,XPFG4UK73N4ENGVBCW64HVOWEQUY7RMD,51621
639,"com,twitter)/potus44",20180312031534,https://twitter.com/POTUS44,text/html,200,2UHE5YNSRX5DDC3B6AEIE3DXPYCCNEIT,51664
640,"com,twitter)/potus44",20180312125609,https://twitter.com/POTUS44,text/html,200,TF7DO5BUGMPZ4ARWF7D2R3XMYHJSBARM,51529
641,"com,twitter)/potus44",20180313053027,https://twitter.com/POTUS44,text/html,200,ST7LFVLPA6JNPNZE2Z34T7BBHREG3Q77,51676
642,"com,twitter)/potus44",20180314104834,https://twitter.com/POTUS44,text/html,200,QEF6OTQO2GX2S6VK3XQOWJILWFOGQXC7,51886
643,"com,twitter)/potus44",20180315040712,https://twitter.com/POTUS44,text/html,200,2F2NC4CTVCFBJCZQUEFCTQFCTKNRN5S5,51839
644,"com,twitter)/potus44",20180316045107,https://twitter.com/POTUS44,text/html,200,DTDBQCZVQUJYZNG6TFJZIRFABRQQQA7N,52054
645,"com,twitter)/potus44",20180317055213,https://twitter.com/POTUS44,text/html,200,6WLHRMEHUXPXCHGQLY6RK7WWUEAMMZWZ,52114
646,"com,twitter)/potus44",20180318042753,https://twitter.com/POTUS44,text/html,200,YLDXFMCD2PM6UG5BAD4V3RTSPLZOIH3T,52034
647,"com,twitter)/potus44",20180319053121,https://twitter.com/POTUS44,text/html,200,GJHCNFJHIQ67MWQXJ3JQD5BTYRIEWISV,52079
648,"com,twitter)/potus44",20180320041935,https://twitter.com/POTUS44,text/html,200,4JCEMW6MUMIBRAVXXKL2C5JO235FSG4H,48032
649,"com,twitter)/potus44",20180321023039,https://twitter.com/POTUS44,text/html,200,SNNBQICTMGN2K62LBAL6M7UA7BZRZCAF,47995
650,"com,twitter)/potus44",20180322025752,https://twitter.com/POTUS44,text/html,200,BBFW4PLLXKI66HHORKSPGYM3ZQ4ESGQG,47746
651,"com,twitter)/potus44",20180323050233,https://twitter.com/POTUS44,text/html,200,IQLK25OPXXWIQ5BUHIRXBHAIBK4YNQWT,47806
652,"com,twitter)/potus44",20180324055446,https://twitter.com/POTUS44,text/html,200,RDI5MDUGVOPYVXNUTEIOANYSNUV2HLNC,47824
653,"com,twitter)/potus44",20180325043733,https://twitter.com/POTUS44,text/html,200,NZY2RH6T5WA6QYA23OWFT4CNO7Q2Y3MI,48002
654,"com,twitter)/potus44",20180326023731,https://twitter.com/POTUS44,text/html,200,D6F6OYMHWANFISOOXARD4E2DHTVBT4OI,47923
655,"com,twitter)/potus44",20180327060919,https://twitter.com/POTUS44,text/html,200,FJ4PGPJ7PVSC62Q5ES5SBBT3LROKG5TO,48578
656,"com,twitter)/potus44",20180328070847,https://twitter.com/POTUS44,text/html,200,KDJEINFFU5FUETRSX6TDIHJ27UG75KW3,48605
657,"com,twitter)/potus44",20180329091301,https://twitter.com/POTUS44,text/html,200,3272RRLYNVLKFG7WQQOVTE4KA6FI4NBB,49043
658,"com,twitter)/potus44",20180330032514,https://twitter.com/POTUS44,text/html,200,H7EQ3O6ZX4TDR6QNKT5FR5BXJIW5SCQV,49041
659,"com,twitter)/potus44",20180331093058,https://twitter.com/POTUS44,text/html,200,U26IJLF6A2GVQSRWOEJRRMU22ERCLGF4,49018
660,"com,twitter)/potus44",20180401035840,https://twitter.com/POTUS44,text/html,200,LRPKWML6BT3GX76E3QBKIFQYBSR3VIRZ,48970
661,"com,twitter)/potus44",20180402034829,https://twitter.com/POTUS44,text/html,200,77VKWXEDVBAOZ4MHDDVXLYDAQEKM3D4S,47593
662,"com,twitter)/potus44",20180403071520,https://twitter.com/POTUS44,text/html,200,J4IYTOE57J75ZQ2CPPC47V4A367AJGQX,47577
663,"com,twitter)/potus44",20180404051450,https://twitter.com/POTUS44,text/html,200,5QL3NFEIRYO33TAO5NNFALKMCLWAAQNV,47625
664,"com,twitter)/potus44",20180405090459,https://twitter.com/POTUS44,text/html,200,OOJ7UN662XVIRGTAPZDQ7YUTBU6KR24C,47746
665,"com,twitter)/potus44",20180406065459,https://twitter.com/POTUS44,text/html,200,AA2DIFJNZHQ4HDT2QGQLEIU5D4J4V7DQ,48219
666,"com,twitter)/potus44",20180407062404,https://twitter.com/POTUS44,text/html,200,5KZPVX3TTAJCTK5WQ7A52R7FWL32RFBI,48092
667,"com,twitter)/potus44",20180408045250,https://twitter.com/POTUS44,text/html,200,FERPINN46QG5QFRDBFVN2PI23INGUSWH,48284
668,"com,twitter)/potus44",20180409052602,https://twitter.com/POTUS44,text/html,200,Q6CUVND6GSE6AJD4TOS6UB26GZSERUWS,48000
669,"com,twitter)/potus44",20180410052101,https://twitter.com/POTUS44,text/html,200,VC3DTCY2NMOKU7IEVE2GULBHN5RTJXHX,47475
670,"com,twitter)/potus44",20180411081532,https://twitter.com/POTUS44,text/html,200,GCCYG36ZIQMBFKIQNXOHBBBN5KOX4HYW,47515
671,"com,twitter)/potus44",20180413112210,https://twitter.com/POTUS44,text/html,200,NL3AYJ5W3IG5XS6ZNHZIJRLBVW4YXGU2,48800
672,"com,twitter)/potus44",20180414052521,https://twitter.com/POTUS44,text/html,200,QYBIU4HOV6SR7NLORVHQ7WQQS6DXCFMI,49402
673,"com,twitter)/potus44",20180415074609,https://twitter.com/POTUS44,text/html,200,F5QDYUPDAVTTR2NA2QNM26O7OZ5N6UEX,49201
674,"com,twitter)/potus44",20180416063551,https://twitter.com/POTUS44,text/html,200,NZVQQCAURFXYNPLRR5FOIK7G5BAZ2C65,49327
675,"com,twitter)/potus44",20180417044552,https://twitter.com/POTUS44,text/html,200,F332CC6GIKEMTZJUGYAYOCMIONVFTOJK,49401
676,"com,twitter)/potus44",20180418061405,https://twitter.com/POTUS44,text/html,200,AYZLSBMROZ3R6CNRDVNC7IPOZVOA3WPQ,49639
677,"com,twitter)/potus44",20180419111030,https://twitter.com/POTUS44,text/html,200,YKNZAXF5N63PY7G33ZNPZB35FERFFQH7,49064
678,"com,twitter)/potus44",20180420055118,https://twitter.com/POTUS44,text/html,200,VFDYQMO4BQERYS7IOL5QJVU2EKTVPQ6B,49353
679,"com,twitter)/potus44",20180421085504,https://twitter.com/POTUS44,text/html,200,PCMGY52HEVGZPZCQPBJMRX2MJIHTPICS,49306
680,"com,twitter)/potus44",20180422045320,https://twitter.com/POTUS44,text/html,200,HJ6KIPJFGK63FJMS4JVDSKBSVN3QD5QH,49378
681,"com,twitter)/potus44",20180423050159,https://twitter.com/POTUS44,text/html,200,HF3S7ZD5GAWBTNCKBZ5QOLJLQUNUZW76,49267
682,"com,twitter)/potus44",20180424043014,https://twitter.com/POTUS44,text/html,200,NHS4YKTBYWQP5VDXBDZDNTCAH3LCYGIM,49421
683,"com,twitter)/potus44",20180425005309,https://twitter.com/POTUS44,text/html,200,DDOHBY6HTIAOWX6CBXJ2IRUW4BJOLKGM,50921
684,"com,twitter)/potus44",20180425063137,https://twitter.com/POTUS44,text/html,200,J3BWXKBTFTRSRTYAZQ5KYRLB3RUROZWA,50302
685,"com,twitter)/potus44",20180426054808,https://twitter.com/POTUS44,text/html,200,KQSRBQFAQK4WPV45CAYNMVMVQAQC245V,49978
686,"com,twitter)/potus44",20180427032059,https://twitter.com/POTUS44,text/html,200,G2RHDP5DH5STUKRCFI7VZ2TVIJQ5BWGQ,50569
687,"com,twitter)/potus44",20180428055821,https://twitter.com/POTUS44,text/html,200,NSOK2JUZGSGVWSW6JU2PE4LNPC2W6MTH,50890
688,"com,twitter)/potus44",20180429044503,https://twitter.com/POTUS44,text/html,200,SPUVVKBDJAUNVHE2UUF2KSVIG3SKQIG7,51136
689,"com,twitter)/potus44",20180430051633,https://twitter.com/POTUS44,text/html,200,XDVO2TGXU3JOXCPGUMO6MXELHKK6VQFB,50836
690,"com,twitter)/potus44",20180502062540,https://twitter.com/POTUS44,text/html,200,NHURH4OGIDSV3FJGPJB2W6WE5XWPNHSZ,51639
691,"com,twitter)/potus44",20180503090105,https://twitter.com/POTUS44,text/html,200,SRYJJPVCLG57E66RWB5S63SMOYLYQJDQ,51820
692,"com,twitter)/potus44",20180504032306,https://twitter.com/POTUS44,text/html,200,T5EDLZPSSCWKV7ZHFKDNREWOVBUZHGSY,51995
693,"com,twitter)/potus44",20180505045106,https://twitter.com/POTUS44,text/html,200,XN6YWKC5HET3IZBDKUESJFLORML24O35,51905
694,"com,twitter)/potus44",20180506050255,https://twitter.com/POTUS44,text/html,200,ABB2RYRGV7IYB4M6DJ3RF2ASC2U64KZF,49789
695,"com,twitter)/potus44",20180507034147,https://twitter.com/POTUS44,text/html,200,XUMZ2P5I2VEQWAFSS3BLWYZQBEH5MTGN,49958
696,"com,twitter)/potus44",20180508052906,https://twitter.com/POTUS44,text/html,200,J4U7ETBJ2R6CP6OQGI5WXEKXVJU3WUEJ,49906
697,"com,twitter)/potus44",20180509044511,https://twitter.com/POTUS44,text/html,200,BHOEVWUCQTTWA5VI6WNGEVBLS5RWQR3O,49314
698,"com,twitter)/potus44",20180510051226,https://twitter.com/POTUS44,text/html,200,FCTTNODL2ITHL7OVFRYSRDF54MP2UVK7,49528
699,"com,twitter)/potus44",20180511055140,https://twitter.com/POTUS44,text/html,200,LHNQWFJWF7FG6YHQSMGC7MAB42XGN77L,49336
700,"com,twitter)/potus44",20180512062154,https://twitter.com/POTUS44,text/html,200,MT5DB2CK545IZP7LKULGNA6CQGBKSKP3,49313
701,"com,twitter)/potus44",20180513055032,https://twitter.com/POTUS44,text/html,200,R5QCQ3KPISIPWUQSKT4JGEQ4TBTJSHD2,49494
702,"com,twitter)/potus44",20180514041921,https://twitter.com/POTUS44,text/html,200,T3XKHFQAKBGH7P5JCZUT3P5QGEQMBSJH,49218
703,"com,twitter)/potus44",20180515061342,https://twitter.com/POTUS44,text/html,200,QBC6HXPKTJNJW6KJ24J5WD6M5PZ5GXC5,49285
704,"com,twitter)/potus44",20180516044042,https://twitter.com/POTUS44,text/html,200,WS64H4CKBT5IHYMUM23HPPN6CJFYWSGH,50450
705,"com,twitter)/potus44",20180516231348,https://twitter.com/POTUS44,text/html,200,CUQYFYR7TGIKAW5RAWQ2N5IFZ3T7LQMA,50318
706,"com,twitter)/potus44",20180517053005,https://twitter.com/POTUS44,text/html,200,UFEJEFVSJWDRWVYMPWITENFVHAOWW4UH,50647
707,"com,twitter)/potus44",20180517223908,https://twitter.com/POTUS44,text/html,200,BDUZQVQJBYUIMEBY5EFRO42EKVEGN7CW,50594
708,"com,twitter)/potus44",20180518024958,https://twitter.com/POTUS44,text/html,200,2JHF7UOFLTDQLL6XMNIAAZIVE5BLBVRQ,50840
709,"com,twitter)/potus44",20180519050638,https://twitter.com/POTUS44,text/html,200,IG3JBEM6PA742TWCROJNHISI7LHRR774,50924
710,"com,twitter)/potus44",20180519123845,https://twitter.com/potus44,text/html,200,6d80274473652ba4af868142d98500aeb2d2e366,52625
